"","player_id","actual_name","twitter_handle","birthplace","position","height","height_inches","feet","inches","weight","shooting_hand","college","high_school","draft_team","draft_position","overall_pick","draft_round","round_pick","nba_debut","experience","nba_years","birthdate","birthyear","age","exact_age","birthcity","birthstate","birthcountry","high_school_location","high_school_city","high_school_state","numbers","contract_terms","teams_colors","player_url","scrape_date","high_school_longitude","high_school_latitude","birth_longitude","birth_latitude"
"270","lillada01","Damian Lamonte Ollie Lillard","@Dame_Lillard","Oakland, California","Point Guard","6'3",75,6,3,195,"Right","Weber State University","Oakland","Portland Trail Blazers","1st round 6th pick 6th overall",6,1,6,"10/31/12","1 year",1,"7/15/90",1990,23,"23y 0m 145d 6H 0M 0S","Oakland","California","USA","Oakland, California","Oakland","California","0","Signed July 11, 2012.  Team Option for 2014-15 picked up on September 30, 2013.","poptip uni_square-color:#ffffff;background-color:#000000;border-color:#ff0000;-Portland Trail Blazers, 2013-2014","http://www.basketball-reference.com/players/l/lillada01.html","12/7/13 15:54",-122.2711137,37.8043637,-122.2711137,37.8043637
"271","cunnija01","Jared Armon Cunningham","@J1Flight","Oakland, California","Shooting Guard","6'4",76,6,4,194,"Right","Oregon State University","San Leandro","Cleveland Cavaliers","1st round 24th pick 24th overall",24,1,24,"10/31/12","1 year",1,"5/22/91",1991,22,"22y 0m 199d 12H 0M 0S","Oakland","California","USA","San Leandro, California","San Leandro","California","1;7","Signed July 21, 2012.  Team Option for 2014-15 was not picked up.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#0000ff;-Dallas Mavericks, 2013-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ff0000;-Atlanta Hawks, 2014","http://www.basketball-reference.com/players/c/cunnija01.html","12/7/13 15:54",-122.1560768,37.7249296,-122.2711137,37.8043637
"272","kravtvi01","Viacheslav Kravtsov","","Odessa, Ukraine","Center","7'0",84,7,0,260,"Right","","","","",NA,NA,NA,"12/21/12","1 year",1,"8/25/87",1987,26,"26y 0m 104d 12H 0M 0S","Odessa","","Ukraine","","","","55;55","Signed July 14, 2012 for an assumed $3,000,000 for 2 years.","poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff0000;-Detroit Pistons, 2013-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff8c00;-Phoenix Suns, 2014","http://www.basketball-reference.com/players/k/kravtvi01.html","12/7/13 15:54",NA,NA,30.7233095,46.482526
"273","ortonda01","Daniel Joseph Orton","@danielorton21","Oklahoma City, Oklahoma","Center-Power Forward","6'10",82,6,10,255,"Right","University of Kentucky","Bishop McGuiness","Orlando Magic","1st round 29th pick 29th overall",29,1,29,"1/27/12","2 years",2,"8/6/90",1990,23,"23y 0m 123d 6H 0M 0S","Oklahoma City","Oklahoma","USA","Oklahoma City, Oklahoma","Oklahoma City","Oklahoma","21;33;33","Signed October 15, 2013 for an assumed minimum salary for 4 years.  2013-14, 2014-15 and 2015-16 are not guaranteed.","poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#000000;-Orlando Magic, 2012-poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#00008b;-Oklahoma City Thunder, 2013-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Philadelphia 76ers, 2014","http://www.basketball-reference.com/players/o/ortonda01.html","12/7/13 15:54",-97.5164276,35.4675602,-97.5164276,35.4675602
"274","griffbl01","Blake Austin Griffin","@blakegriffin","Oklahoma City, Oklahoma","Power Forward","6'10",82,6,10,251,"Right","University of Oklahoma","Oklahoma Christian School","Los Angeles Clippers","1st round 1st pick 1st overall",1,1,1,"10/27/10","3 years",3,"3/16/89",1989,24,"24y 0m 266d 0H 0M 0S","Oklahoma City","Oklahoma","USA","Edmond, Oklahoma","Edmond","Oklahoma","32","Signed extension on July 11, 2012 for the maximum amount available for 5 years that starts in 2013-14.  Extension includes a 15% trade kicker.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2011-2014","http://www.basketball-reference.com/players/g/griffbl01.html","12/7/13 15:54",-97.4780954,35.6528323,-97.5164276,35.4675602
"275","pendeje02","Jeff Curtis Ayres","@TheRealJP31","Ontario, California","Center-Power Forward","6'9",81,6,9,240,"Right","Arizona State University","Etiwanda","Sacramento Kings","2nd round 1st pick 31st overall",31,2,1,"12/22/09","3 years",3,"4/29/87",1987,26,"26y 0m 222d 12H 0M 0S","Ontario","California","USA","Rancho Cucamonga, California","Rancho Cucamonga","California","31;29;11","Signed July 11, 2013 for an assumed $3,578,750 for 2 years.","poptip uni_square-color:#ffffff;background-color:#000000;border-color:#ff0000;-Portland Trail Blazers, 2010-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2012-2013-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#c0c0c0;-San Antonio Spurs, 2014","http://www.basketball-reference.com/players/p/pendeje02.html","12/7/13 15:54",-117.5931084,34.1063989,-117.6508876,34.0633443
"276","collini01","Nicholas John Collison","@nickcollison4","Orange City, Iowa","Center-Power Forward","6'9",81,6,9,255,"Right","University of Kansas","Iowa Falls","Seattle SuperSonics","1st round 12th pick 12th overall",12,1,12,"11/3/04","9 years",9,"10/26/80",1980,33,"33y 0m 41d 18H 0M 0S","Orange City","Iowa","USA","Iowa Falls, Iowa","Iowa Falls","Iowa","4;4","Signed extension on November 23, 2010 for an assumed $11,030,000 for 4 years starting in 2011-12.","poptip uni_square-color:#ffffff;background-color:#006400;border-color:#ffd700;-Seattle SuperSonics, 2005-2008-poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#00008b;-Oklahoma City Thunder, 2009-2014","http://www.basketball-reference.com/players/c/collini01.html","12/7/13 15:54",-93.2645741,42.5198868,-96.0583523,43.0072087
"277","harrial01","Albert Harrington","","Orange, New Jersey","Power Forward-Center-Small Forward","6'9",81,6,9,230,"Right","","Saint Patrick","Indiana Pacers","1st round 25th pick 25th overall",25,1,25,"2/5/99","15 years",15,"2/17/80",1980,33,"33y 0m 293d 18H 0M 0S","Orange","New Jersey","USA","Elizabeth, New Jersey","Elizabeth","New Jersey","25;3;3;32;3;7;7;3;7","Signed July 15, 2010 for an assumed $33,437,000 for 5 years.  2013-14 and 2014-15 were partially guaranteed.  Waived August 2, 2013.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 1999-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2000-2004-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Atlanta Hawks, 2005-2006-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2007-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Golden State Warriors, 2007-2009-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2009-2010-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#000080;-Denver Nuggets, 2011-2012-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#000000;-Orlando Magic, 2013-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000080;-Washington Wizards, 2014","http://www.basketball-reference.com/players/h/harrial01.html","12/7/13 15:54",-74.2107006,40.6639916,-74.2326478,40.7706187
"278","copelch01","Christopher Stephen Copeland","","Orange, New Jersey","Power Forward-Small Forward","6'9",81,6,9,235,"Right","University of Colorado","Hermitage","","",NA,NA,NA,"11/2/12","1 year",1,"3/17/84",1984,29,"29y 0m 264d 18H 0M 0S","Orange","New Jersey","USA","Henrico, Virginia","Henrico","Virginia","14;22","Signed July 14, 2013 for an assumed $6,135,000 for 2 years.","poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2013-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2014","http://www.basketball-reference.com/players/c/copelch01.html","12/7/13 15:54",-77.5439961,37.6307265,-74.2326478,40.7706187
"279","priceaj01","Anthony Jordan Price","@realAJPrice","Orange, New Jersey","Point Guard-Shooting Guard","6'2",74,6,2,181,"Right","University of Connecticut","Amityville Memorial","Indiana Pacers","2nd round 22nd pick 52nd overall",52,2,22,"10/30/09","4 years",4,"10/7/86",1986,27,"27y 0m 61d 6H 0M 0S","Orange","New Jersey","USA","Amityville, New York","Amityville","New York","22;12;12;22","Signed September 30, 2013 for an assumed minimum salary for 1 year.  Contract is not guaranteed.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2010-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2011-2012-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000080;-Washington Wizards, 2013-poptip uni_square-color:#ffffff;background-color:#00688b;border-color:#000000;-Minnesota Timberwolves, 2014","http://www.basketball-reference.com/players/p/priceaj01.html","12/7/13 15:54",-73.4170673,40.6789893,-74.2326478,40.7706187
"280","veselja01","Jan Vesely","@JanVesely24","Ostrava, Czech Republic","Power Forward","6'11",83,6,11,240,"Right","","","Washington Wizards","1st round 6th pick 6th overall",6,1,6,"1/8/12","2 years",2,"4/24/90",1990,23,"23y 0m 227d 6H 0M 0S","Ostrava","","Czech Republic","","","","24","Signed December 9, 2011 .  Team Option for 2013-14 picked up on October 19, 2012.  Team Option for 2014-15 was not picked up.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000080;-Washington Wizards, 2012-2014","http://www.basketball-reference.com/players/v/veselja01.html","12/7/13 15:54",NA,NA,18.2625243,49.8209226
"281","georgpa01","Paul George","@King24George","Palmdale, California","Small Forward-Shooting Guard","6'8",80,6,8,210,"Right","California State University, Fresno","Knight","Indiana Pacers","1st round 10th pick 10th overall",10,1,10,"10/27/10","3 years",3,"5/2/90",1990,23,"23y 0m 219d 6H 0M 0S","Palmdale","California","USA","Palmdale, California","Palmdale","California","24","Signed July 1, 2010.  Team Option for 2012-13 picked up on June 24, 2011.  Team Option for 2013-14 picked up on October 22, 2012.  Extension amounts listed here are for 2013-14 maximum amounts and need to be updated when true figures are known.  Signed extension on September 25, 2013 for a maximum amount for 5 years starting in 2014-15.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2011-2014","http://www.basketball-reference.com/players/g/georgpa01.html","12/7/13 15:54",-118.1164613,34.5794343,-118.1164613,34.5794343
"282","linje01","Jeremy Shu-How Lin","@JLin7","Palo Alto, California","Point Guard","6'3",75,6,3,200,"Right","Harvard University","Palo Alto","","",NA,NA,NA,"10/29/10","3 years",3,"8/23/88",1988,25,"25y 0m 105d 18H 0M 0S","Palo Alto","California","USA","Palo Alto, California","Palo Alto","California","7;17;7","Signed offer sheet on July 14, 2012 for an assumed $25,123,938 for 3 years.","poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ffd700;-Golden State Warriors, 2011-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2012-poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2013-2014","http://www.basketball-reference.com/players/l/linje01.html","12/7/13 15:54",-122.1430195,37.4418834,-122.1430195,37.4418834
"283","willide01","Deron Michael Williams","@DeronWilliams","Parkersburg, West Virginia","Point Guard","6'3",75,6,3,210,"Right","University of Illinois at Urbana-Champaign","The Colony","Utah Jazz","1st round 3rd pick 3rd overall",3,1,3,"11/2/05","8 years",8,"6/26/84",1984,29,"29y 0m 163d 18H 0M 0S","Parkersburg","West Virginia","USA","The Colony, Texas","The Colony","Texas","8;8;8;8","Signed July 11, 2012 for an assumed $98,772,325 for 5 years.  2016-17 is an ETO.  Contract includes a 15% trade kicker.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#6ca6cd;-Utah Jazz, 2006-2010-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#006400;-Utah Jazz, 2011-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ff0000;-New Jersey Nets, 2011-2012-poptip uni_square-color:#000000;background-color:#ffffff;border-color:#000000;-Brooklyn Nets, 2013-2014","http://www.basketball-reference.com/players/w/willide01.html","12/7/13 15:54",-96.8863922,33.0890094,-81.5615135,39.2667418
"284","holliry01","Ryan Kenwood Hollins","@TheRyanHollins","Pasadena, California","Center-Power Forward","7'0",84,7,0,230,"Right","University of California, Los Angeles","John Muir","Charlotte Bobcats","2nd round 20th pick 50th overall",50,2,20,"1/17/07","7 years",7,"10/10/84",1984,29,"29y 0m 57d 18H 0M 0S","Pasadena","California","USA","Pasadena, California","Pasadena","California","1;15;1;1;5;50;15","Signed July 10, 2013 for an assumed minimum salary for 1 year.","poptip uni_square-color:#ffffff;background-color:#ff3030;border-color:#191970;-Charlotte Bobcats, 2007-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Charlotte Bobcats, 2008-2009-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#0000ff;-Dallas Mavericks, 2009-poptip uni_square-color:#ffffff;background-color:#00688b;border-color:#000000;-Minnesota Timberwolves, 2010-poptip uni_square-color:#ffffff;background-color:#8b0000;border-color:#ffd700;-Cleveland Cavaliers, 2011-2012-poptip uni_square-color:#008000;background-color:#ffffff;border-color:#008000;-Boston Celtics, 2012-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2013-2014","http://www.basketball-reference.com/players/h/holliry01.html","12/7/13 15:54",-118.1445155,34.1477849,-118.1445155,34.1477849
"285","evansre01","Reginald Jamaal Evans","@ReggieEvans30","Pensacola, Florida","Power Forward","6'8",80,6,8,245,"Right","University of Iowa","Woodham","","",NA,NA,NA,"10/30/02","11 years",11,"5/18/80",1980,33,"33y 0m 202d 18H 0M 0S","Pensacola","Florida","USA","Pensacola, Florida","Pensacola","Florida","34;30;30;30;30;30;30","Signed July 11, 2012 for an assumed $5,086,905 for 3 years.","poptip uni_square-color:#ffffff;background-color:#006400;border-color:#ffd700;-Seattle SuperSonics, 2003-poptip uni_square-color:#ffffff;background-color:#006400;border-color:#ffd700;-Seattle SuperSonics, 2004-2006-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#0000cd;-Denver Nuggets, 2006-2007-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#ff0000;-Philadelphia 76ers, 2008-2009-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Toronto Raptors, 2010-2011-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2012-poptip uni_square-color:#000000;background-color:#ffffff;border-color:#000000;-Brooklyn Nets, 2013-2014","http://www.basketball-reference.com/players/e/evansre01.html","12/7/13 15:54",-87.2169149,30.421309,-87.2169149,30.421309
"286","livinsh01","Shaun Livingston","","Peoria, Illinois","Point Guard-Shooting Guard","6'7",79,6,7,182,"Right","","Peoria Central","Los Angeles Clippers","1st round 4th pick 4th overall",4,1,4,"11/3/04","8 years",8,"9/11/85",1985,28,"28y 0m 87d 0H 0M 0S","Peoria","Illinois","USA","Peoria, Illinois","Peoria","Illinois","14;8;14;2;2;9;14;14;14","Signed July 11, 2013 for an assumed minimum salary for 1 year.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2005-2007-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#8b0000;-Miami Heat, 2009-poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#00008b;-Oklahoma City Thunder, 2009-2010-poptip uni_square-color:#ffffff;background-color:#00688b;border-color:#000000;-Washington Wizards, 2010-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Charlotte Bobcats, 2011-poptip uni_square-color:#ffffff;background-color:#006400;border-color:#ff0000;-Milwaukee Bucks, 2012-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000080;-Washington Wizards, 2013-poptip uni_square-color:#ffffff;background-color:#8b0000;border-color:#ffd700;-Cleveland Cavaliers, 2013-poptip uni_square-color:#000000;background-color:#ffffff;border-color:#000000;-Brooklyn Nets, 2014","http://www.basketball-reference.com/players/l/livinsh01.html","12/7/13 15:54",-89.5889864,40.6936488,-89.5889864,40.6936488
"287","mekelga01","Gal Mekel","","Petah Tikva, Israel","Point Guard","6'3",75,6,3,191,"Right","Wichita State University","","","",NA,NA,NA,"10/30/13","Rookie",0,"3/4/88",1988,25,"25y 0m 277d 18H 0M 0S","Petah Tikva","","Israel","","","","33","","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#0000ff;-Dallas Mavericks, 2014","http://www.basketball-reference.com/players/m/mekelga01.html","12/7/13 15:54",NA,NA,34.887762,32.084041
"288","chrisdi01","Dionte Christmas","","Philadelphia, Pennsylvania","Small Forward","6'5",77,6,5,205,"Right","","","","",NA,NA,NA,"11/1/13","Rookie",0,"9/15/86",1986,27,"27y 0m 83d 6H 0M 0S","Philadelphia","Pennsylvania","USA","","","","25","","poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff8c00;-Phoenix Suns, 2014","http://www.basketball-reference.com/players/c/chrisdi01.html","12/7/13 15:54",NA,NA,-75.163789,39.952335
"289","morrima02","Markieff Morris","@Keefmorris","Philadelphia, Pennsylvania","Power Forward","6'10",82,6,10,245,"Right","University of Kansas","APEX Academy","Phoenix Suns","1st round 13th pick 13th overall",13,1,13,"12/26/11","2 years",2,"9/2/89",1989,24,"24y 0m 96d 0H 0M 0S","Philadelphia","Pennsylvania","USA","Pennsauken, New Jersey","Pennsauken","New Jersey","11;11","Signed December 11, 2011.  Team Option for 2013-14 picked up on October 25, 2012.  Team Option for 2014-15 picked up on October 26, 2013.","poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff4500;-Phoenix Suns, 2012-2013-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff8c00;-Phoenix Suns, 2014","http://www.basketball-reference.com/players/m/morrima02.html","12/7/13 15:54",-75.058009,39.9562052,-75.163789,39.952335
